id,path,question,a,b,c,d,answer1,answer2,answer3,answer4,answer5,answer
dev_2484.jpg,dev/dev_2484.jpg,사진에 보이는 재활용 가능한 병의 종류는 무엇인가요?,플라스틱 병 2개,유리 병 2개,금속 캔 2개,종이 상자 2개,b,a,a,a,a,a
dev_2485.jpg,dev/dev_2485.jpg,사진 속 파란 테이블 위에 놓인 재활용 가능한 병은 몇 개입니까?,18개,20개,22개,24개,d,d,a,b,d,d
dev_2486.jpg,dev/dev_2486.jpg,사진 속 재활용품 중 골판지 상자는 몇 개입니까?,1개,2개,3개,4개,c,a,b,b,a,a
dev_2487.jpg,dev/dev_2487.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,c,a,d,c,d,c
dev_2488.jpg,dev/dev_2488.jpg,사진 속 재활용 봉투 위에 놓여진 투명한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,a,a,a,a,a
dev_2489.jpg,dev/dev_2489.jpg,사진 속 노란색 포장재로 된 재활용품은 어떤 재질인가요?,플라스틱,종이,유리,금속,b,a,b,b,b,b
dev_2490.jpg,dev/dev_2490.jpg,사진에 보이는 재활용 가능한 아이템 중 플라스틱 재질인 것은 무엇인가요?,파란색 손잡이가 있는 컵,베이지색 텀블러,컴퓨터 모니터,책상 위의 마우스 패드,c,c,a,c,a,c
dev_2491.jpg,dev/dev_2491.jpg,사진에 보이는 재활용품 중 종이 상자는 몇 개입니까?,1개,2개,3개,4개,d,c,a,d,d,d
dev_2492.jpg,dev/dev_2492.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,d,c,d,b,d,d
dev_2494.jpg,dev/dev_2494.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,2개,3개,4개,5개,d,c,a,d,d,d
dev_2497.jpg,dev/dev_2497.jpg,사진에 보이는 재활용품 중 골판지 박스의 개수는 몇 개인가요?,1개,2개,3개,4개,c,b,c,b,c,c
dev_2498.jpg,dev/dev_2498.jpg,사진에 보이는 재활용 가능한 컵의 개수는 몇 개인가요?,1개,2개,3개,4개,c,c,b,d,d,c
dev_2500.jpg,dev/dev_2500.jpg,사진 속 재활용품 중 캔의 개수는 몇 개입니까?,2개,3개,4개,5개,c,a,b,b,a,a
dev_2501.jpg,dev/dev_2501.jpg,사진 속 재활용품 봉투 안에 보이는 투명한 플라스틱 병은 몇 개입니까?,2개,3개,4개,5개,c,b,b,c,b,b
dev_2503.jpg,dev/dev_2503.jpg,사진 속 책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,b,c,c,b,c
dev_2504.jpg,dev/dev_2504.jpg,사진 속 재활용품 중 플라스틱 재질인 것은 무엇인가요?,빨간색 과자 봉지,흰색 플라스틱 컵 여러 개,나무 쟁반,회색 신발,b,b,c,a,c,b
dev_2505.jpg,dev/dev_2505.jpg,사진 속 재활용품 분리수거함에 보이는 종이류 중 가장 많은 종류는 무엇인가요?,우유팩,골판지 상자,신문지,종이컵,d,b,b,c,b,b
dev_2509.jpg,dev/dev_2509.jpg,사진에 보이는 초록색 유리병은 몇 개입니까?,1개,2개,3개,4개,c,d,c,d,a,d
dev_2511.jpg,dev/dev_2511.jpg,사진에 보이는 재활용 가능한 플라스틱 봉투의 위치는 어디인가요?,앞쪽 중앙,왼쪽 뒤쪽,오른쪽 뒤쪽,없음,b,a,b,d,a,a
dev_2512.jpg,dev/dev_2512.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,c,b,c,b,c
dev_2513.jpg,dev/dev_2513.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,1개,2개,3개,없다,b,b,a,b,a,b
dev_2514.jpg,dev/dev_2514.jpg,사진에 보이는 재활용 가능한 종이 상자의 개수는 몇 개인가요?,3개,4개,5개,6개,b,d,c,d,c,c
dev_2516.jpg,dev/dev_2516.jpg,사진에 보이는 일회용 컵의 재질은 무엇인가요?,플라스틱,종이,유리,금속,b,a,a,b,a,a
dev_2517.jpg,dev/dev_2517.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,c,c,b,b,c
dev_2518.jpg,dev/dev_2518.jpg,사진 속 재활용품 봉투 안에 있는 캔의 개수는 몇 개인가요?,1개,2개,3개,4개,b,c,c,c,c,c
dev_2520.jpg,dev/dev_2520.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,1개,2개,3개,4개,c,c,b,c,b,c
dev_2521.jpg,dev/dev_2521.jpg,사진에서 보이는 재활용품 중 분리배출해야 하는 재질은 무엇인가요?,종이컵,플라스틱병,유리병,금속캔,b,b,a,a,a,a
dev_2522.jpg,dev/dev_2522.jpg,사진 속 쓰레기봉투 안에 보이는 재활용 가능한 컵은 어떤 재질인가요?,종이컵,플라스틱컵,유리컵,금속컵,b,b,b,a,b,b
dev_2523.jpg,dev/dev_2523.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,c,b,c,b,c,b
dev_2524.jpg,dev/dev_2524.jpg,사진 속 재활용 가능한 포장재는 어떤 재질인가요?,종이,플라스틱,유리,금속,b,b,b,a,a,b
dev_2526.jpg,dev/dev_2526.jpg,책상 위에 있는 재활용 가능한 종이컵은 몇 개입니까?,1개,2개,3개,4개,a,a,b,a,a,a
dev_2527.jpg,dev/dev_2527.jpg,사진 속 상자 안에 보이는 재활용품 중 종이팩은 몇 개입니까?,1개,2개,3개,4개,d,a,b,b,a,a
dev_2528.jpg,dev/dev_2528.jpg,사진 속에 보이는 재활용 가능한 플라스틱 용기는 몇 개인가요?,1개,2개,3개,4개,b,c,b,c,b,c
dev_2531.jpg,dev/dev_2531.jpg,사진에 보이는 재활용품 중 금속 재질의 용기는 몇 개인가요?,1개,2개,3개,4개,b,c,b,b,b,b
dev_2532.jpg,dev/dev_2532.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,2개,3개,4개,5개,d,a,d,a,a,d
dev_2533.jpg,dev/dev_2533.jpg,사진 속 서랍 안에 있는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,a,b,b,b,a,b
dev_2534.jpg,dev/dev_2534.jpg,사진 속 상자 안에 있는 재활용품 중 종이팩은 몇 개입니까?,1개,2개,3개,4개,d,b,d,b,b,b
dev_2535.jpg,dev/dev_2535.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,d,c,c,d,d,d
dev_2538.jpg,dev/dev_2538.jpg,사진에 보이는 캔의 개수는 몇 개인가요?,5개,6개,7개,8개,b,b,d,d,a,b
dev_2540.jpg,dev/dev_2540.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,2개,3개,4개,5개,c,d,d,c,c,b
dev_2542.jpg,dev/dev_2542.jpg,사진에 보이는 캔 중에서 금색 캔은 몇 개입니까?,2개,3개,4개,5개,a,a,a,b,a,a
dev_2543.jpg,dev/dev_2543.jpg,사진 속 재활용 쓰레기통에 들어있는 음료수 캔은 몇 개입니까?,2개,3개,4개,5개,b,b,b,c,c,b
dev_2544.jpg,dev/dev_2544.jpg,사진에 보이는 재활용 가능한 페트병은 총 몇 개입니까?,3개,5개,7개,9개,c,b,c,d,b,c
dev_2545.jpg,dev/dev_2545.jpg,사진 속 재활용품 중 알루미늄 캔은 어디에 있나요?,손에 들린 비닐 포장재 뒤,책상 위 오른쪽 뒤,책상 위 왼쪽 뒤,책상 위 중앙,a,a,b,b,a,b
dev_2546.jpg,dev/dev_2546.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 몇 개입니까?,1개,2개,3개,4개,c,c,a,a,a,a
dev_2548.jpg,dev/dev_2548.jpg,사진에 보이는 재활용품 중 금속 재질인 것은 무엇인가요?,텀블러,음료 캔,플라스틱 컵,빨대,b,a,b,b,a,b
dev_2549.jpg,dev/dev_2549.jpg,사진 속 책상 위에 있는 재활용 가능한 품목은 무엇인가요?,스니커즈 초콜릿 포장지,파란색 텀블러,에어팟 케이스,모니터 받침대,a,a,b,b,a,a
dev_2551.jpg,dev/dev_2551.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,플라스틱,종이,금속,유리,b,a,a,a,c,a
dev_2553.jpg,dev/dev_2553.jpg,사진에 보이는 재활용품 중 플라스틱 병과 캔의 개수는 각각 몇 개인가요?,"플라스틱 병 1개, 캔 1개","플라스틱 병 2개, 캔 1개","플라스틱 병 1개, 캔 2개","플라스틱 병 2개, 캔 2개",a,b,b,b,b,a
dev_2554.jpg,dev/dev_2554.jpg,책상 위에 있는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b,d,d,d,c,d
dev_2555.jpg,dev/dev_2555.jpg,사진 속 재활용품으로 적절한 것은 무엇인가요?,플라스틱 뚜껑이 있는 종이컵,유리병,금속 캔,플라스틱 병,d,d,a,d,d,d
dev_2561.jpg,dev/dev_2561.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,3개,5개,6개,7개,c,d,d,d,c,d
